date,score
2020-12-20 08:43:06,"[-1.6457, -1.8615, -0.4198, 1.0721, 2.3688]"
2020-12-20 08:46:43,"[-0.1433, -0.4892, -0.1361, 0.1283, 0.444]"
2020-12-20 08:54:26,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2020-12-20 09:17:17,"[-0.9374, -0.9772, 0.1256, 0.7285, 0.7896]"
2020-12-20 09:21:01,"[-1.6151, -1.7193, -0.7572, 1.0442, 2.5262]"
2020-12-20 09:24:37,"[-0.1391, 0.0799, 0.3432, -0.0143, -0.2451]"
2020-12-20 09:30:04,"[0.925, -0.3738, -0.1983, -0.2567, -0.1687]"
2020-12-20 09:37:27,"[1.5069, 0.1056, -0.4765, -0.7817, -0.2848]"
2020-12-20 09:44:03,"[-0.8553, -0.6944, 0.1463, 0.5665, 0.6049]"
2020-12-20 09:51:15,"[-0.5171, 0.1483, 0.2687, 0.2637, -0.3008]"
2020-12-20 09:53:56,"[-1.9417, -2.0696, -0.5781, 1.3085, 2.5971]"
2020-12-20 10:04:35,"[0.4302, 0.0742, 0.3508, -0.1169, -0.5674]"
2020-12-20 10:16:43,"[-1.2478, -1.7008, -0.4581, 0.552, 2.376]"
2020-12-20 15:20:03,"[0.7448, 0.3898, 0.1105, -0.4887, -0.6485]"
2020-12-21 11:13:27,"[-1.2187, 0.3082, 1.3454, 0.8177, -1.0713]"
2020-12-21 11:21:24,"[-0.4702, 0.0328, 0.7097, 0.3161, -0.6443]"
2020-12-21 13:02:48,"[-0.263, -0.7855, -0.2854, 0.2787, 0.7968]"
2020-12-21 13:04:16,"[-1.5497, -1.85, -0.9973, 1.027, 2.5868]"
2020-12-21 19:00:31,"[0.3424, -0.5105, -0.3561, -0.1639, 0.5412]"
2020-12-22 19:43:10,"[0.1511, -0.4941, -0.0766, 0.0954, 0.2219]"
2020-12-22 20:43:18,"[1.1909, 1.2311, 0.6765, -0.6522, -1.9272]"
2020-12-22 20:46:12,"[1.0434, 0.7842, 0.1028, -0.5295, -1.236]"
2020-12-23 17:41:36,"[-1.0301, -1.0764, 0.2104, 0.8277, 0.7478]"
2020-12-23 20:36:05,"[2.5344, 1.2188, -0.2082, -1.4353, -1.6672]"
2020-12-24 00:00:41,"[-2.3647, -2.4419, -0.7694, 1.7966, 3.0143]"
2020-12-24 00:31:14,"[-0.16, 0.1344, 0.6488, 0.2268, -0.6633]"
2020-12-24 01:12:41,"[0.4238, 0.5991, 0.384, -0.1011, -1.1938]"
2020-12-24 01:14:17,"[-0.1838, -0.7158, -0.2758, 0.0958, 0.8147]"
2020-12-24 01:20:05,"[0.1652, 0.5743, 0.9011, -0.2893, -1.0053]"
2020-12-24 10:49:49,"[-0.9592, -0.9673, -0.0757, 0.6268, 0.984]"
2020-12-24 10:59:36,"[0.331, 0.0515, -0.0292, -0.0976, -0.3372]"
2020-12-24 18:15:39,"[-0.2623, -0.6936, -0.2175, 0.1984, 0.7459]"
2020-12-25 00:35:46,"[0.3167, 1.1776, 0.7023, -0.3877, -1.4525]"
2020-12-25 01:07:24,"[-0.009, 0.4924, 0.7064, 0.0845, -1.0947]"
2020-12-25 04:07:28,"[-2.2815, -2.4159, -0.7684, 1.6022, 3.0551]"
2020-12-25 16:47:04,"[-1.5035, -1.8852, -0.1973, 1.1229, 2.1021]"
2020-12-25 20:54:29,"[-0.0392, -0.5442, -0.3134, 0.1601, 0.5429]"
2020-12-25 20:57:25,"[0.0424, 0.5751, 0.9364, 0.2, -1.4981]"
2020-12-25 20:58:02,"[-0.9263, -1.0655, -0.174, 0.6086, 1.1171]"
2020-12-25 20:59:26,"[0.6279, -0.2194, -0.5646, -0.4864, 0.4707]"
2020-12-25 21:06:14,"[-0.4019, -0.5291, 0.2103, 0.3885, 0.3063]"
2020-12-25 21:08:14,"[0.2836, 0.1549, 0.0552, -0.2315, -0.3652]"
2020-12-25 21:09:35,"[-0.7218, -0.7431, 0.114, 0.5429, 0.5236]"
2020-12-25 22:49:24,"[-0.8863, -0.8971, -0.118, 0.6377, 0.9186]"
2020-12-26 16:23:26,"[-0.7816, -0.8368, 0.1207, 0.6544, 0.6416]"
2020-12-26 16:25:06,"[-0.1004, -0.6872, -0.2533, 0.1401, 0.6758]"
2020-12-26 16:27:59,"[-0.9629, -0.5185, 0.238, 0.7748, 0.3414]"
2020-12-26 17:48:14,"[-0.4772, -0.1543, 0.7249, 0.1717, -0.3237]"
2020-12-26 18:48:35,"[-0.1757, -0.582, -0.187, 0.2357, 0.5398]"
2020-12-26 19:04:29,"[-0.7165, -0.0551, 0.6999, 0.5617, -0.5014]"
2020-12-26 19:06:11,"[-0.9886, -1.0034, -0.1624, 0.7444, 1.0]"
2020-12-26 19:07:24,"[0.3885, -0.2607, -0.1849, -0.1906, 0.1014]"
2020-12-27 01:14:17,"[-1.0616, -0.5442, 0.0463, 0.7997, 0.6174]"
2020-12-27 01:27:07,"[0.2404, 0.5367, 0.6285, -0.014, -1.1956]"
2020-12-27 02:45:21,"[-1.8096, -1.6406, -0.1822, 1.278, 1.8641]"
2020-12-27 06:00:34,"[-1.3708, -1.1569, 0.3441, 1.1872, 0.7554]"
2020-12-27 07:19:32,"[-1.5302, -1.3747, 0.3223, 1.2254, 1.0168]"
2020-12-27 07:20:41,"[-0.214, -0.4451, 0.2965, 0.22, 0.2399]"
2020-12-27 07:21:32,"[0.3688, 0.0771, 0.0593, -0.1529, -0.3353]"
2020-12-27 07:35:29,"[-0.6172, -0.3354, 0.5887, 0.3969, -0.0713]"
2020-12-27 08:05:17,"[-1.7045, -1.7312, -0.6086, 1.2592, 2.2113]"
2020-12-27 08:05:59,"[0.2673, -0.4337, -0.1454, -0.1589, 0.3233]"
2020-12-27 08:33:28,"[0.3585, 1.0547, 0.657, -0.1887, -1.618]"
2020-12-27 18:35:40,"[-1.8583, -1.6622, -0.3951, 1.2485, 2.0278]"
2020-12-27 22:18:58,"[-2.3389, -2.3887, -0.9224, 1.6881, 3.0828]"
2020-12-28 05:38:03,"[-1.268, -1.2016, -0.161, 0.8627, 1.3269]"
2020-12-28 05:39:42,"[0.8198, -0.4149, -0.69, -0.4972, 0.6064]"
2020-12-28 17:23:31,"[-0.5297, -0.4576, -0.0309, 0.2926, 0.3579]"
2020-12-28 17:23:51,"[1.6388, 0.2793, -0.4898, -1.0319, -0.3462]"
2020-12-28 18:07:33,"[-0.1367, -0.2791, -0.0172, 0.1547, 0.119]"
2020-12-28 19:46:18,"[-1.4904, -0.4297, 0.7382, 0.8572, 0.1473]"
2020-12-29 11:25:03,"[1.8598, 0.6121, -0.4265, -1.078, -0.7654]"
2020-12-29 19:57:50,"[-0.5286, -0.4465, -0.2903, 0.3392, 0.7661]"
2020-12-29 20:12:13,"[0.6699, 0.2747, 0.2067, -0.4274, -0.6382]"
2020-12-29 20:37:54,"[1.9247, 0.9796, 0.5298, -0.9303, -1.8326]"
2020-12-29 20:40:49,"[0.4689, -0.2319, -0.4759, -0.2796, 0.4203]"
2020-12-29 20:41:18,"[0.6178, -0.1782, -0.1502, -0.4229, 0.1252]"
2020-12-29 20:48:04,"[2.1508, 1.6428, 0.8984, -1.3159, -2.5262]"
2020-12-29 20:48:22,"[0.6968, 0.381, -0.115, -0.599, -0.3459]"
2020-12-29 20:52:23,"[0.6659, -0.3894, -0.5769, -0.2693, 0.3774]"
2020-12-29 20:56:54,"[0.0084, 0.443, 0.6524, 0.0431, -1.0201]"
2020-12-29 21:32:09,"[-1.9836, -1.8058, -0.4325, 1.3643, 2.2486]"
2020-12-29 21:34:43,"[-0.4062, -0.6323, 0.0438, 0.3229, 0.4804]"
2020-12-29 21:45:08,"[0.5326, 0.8373, 0.6934, -0.5465, -1.2209]"
2020-12-29 22:00:25,"[2.402, 1.2469, 0.2003, -1.3159, -1.8958]"
2020-12-29 22:16:14,"[-0.8893, -1.087, -0.5057, 0.7438, 1.4757]"
2020-12-30 05:33:19,"[-0.3527, -0.9631, -0.4822, 0.1079, 1.3682]"
2020-12-30 07:57:09,"[0.3406, -0.1859, -0.1024, -0.3442, 0.134]"
2020-12-30 09:16:50,"[0.3463, -0.234, -0.2794, -0.2123, 0.3106]"
2020-12-30 09:24:36,"[0.7839, 0.4762, -0.2543, -0.7213, -0.4128]"
2020-12-30 09:31:29,"[-0.0078, 0.4352, 0.717, 0.2172, -1.1461]"
2020-12-30 09:51:07,"[1.5451, 1.0715, 0.2752, -0.9228, -1.6752]"
2020-12-30 17:01:28,"[-0.8507, -0.6992, -0.0065, 0.631, 0.6198]"
2020-12-30 18:00:26,"[-2.2515, -1.878, -0.3879, 1.6551, 2.2526]"
2020-12-30 18:00:33,"[0.3286, -0.2793, -0.0385, -0.165, 0.1057]"
2020-12-30 18:07:31,"[0.4344, 0.9334, 1.0536, -0.1699, -1.8066]"
2020-12-30 18:07:40,"[0.4617, -0.2183, -0.1272, -0.2264, 0.0354]"
2020-12-30 18:09:24,"[-0.5821, 0.2501, 0.6675, 0.4194, -0.6339]"
2020-12-30 18:15:27,"[0.4163, -0.191, -0.0088, -0.2638, 0.0184]"
2020-12-30 18:18:12,"[-0.1609, -0.692, -0.319, 0.1315, 0.762]"
2020-12-30 18:31:31,"[-1.7641, -0.8263, 0.1425, 1.1234, 0.9907]"
2020-12-30 19:49:23,"[-0.432, 0.0943, 0.8296, 0.4216, -0.6982]"
2020-12-31 01:05:35,"[-0.6528, -1.0723, -0.5025, 0.4791, 1.3746]"
2020-12-31 01:55:32,"[-0.0777, 0.5469, 0.8718, -0.0045, -1.152]"
2020-12-31 02:25:06,"[-1.2404, -1.0947, 0.0061, 0.9072, 1.0516]"
2020-12-31 05:19:34,"[-0.7943, -1.6318, -0.8972, 0.2903, 2.5988]"
2020-12-31 05:40:26,"[-2.0303, -2.0334, -0.5361, 1.5753, 2.3978]"
2020-12-31 05:47:38,"[0.6441, 0.4853, 0.4351, -0.3629, -1.0511]"
2021-01-01 00:58:30,"[-1.4407, 0.3155, 1.6489, 0.7461, -1.0635]"
2021-01-02 03:20:48,"[-2.054, -1.4536, -0.0481, 1.4387, 1.518]"
2021-01-02 12:23:28,"[1.4102, 0.8685, 0.067, -0.919, -1.1492]"
2021-01-02 14:51:49,"[-1.869, -2.0614, -1.3432, 1.3173, 3.063]"
2021-01-02 14:59:09,"[-2.0934, -0.8162, 0.9509, 1.4389, 0.3825]"
2021-01-02 15:07:58,"[-0.0917, -0.6668, -0.1044, 0.1911, 0.579]"
2021-01-03 00:04:01,"[-0.017, -0.5592, -0.1292, 0.0464, 0.4433]"
2021-01-04 20:26:11,"[0.8971, 0.2804, 0.2472, -0.5043, -0.7309]"
2021-01-04 20:57:05,"[-1.2156, 0.4132, 1.294, 0.7577, -1.0358]"
2021-01-05 03:41:04,"[-0.8385, 0.2893, 1.0621, 0.52, -0.779]"
2021-01-07 04:06:23,"[0.6594, 0.1134, 0.0594, -0.3904, -0.4258]"
2021-01-07 05:29:46,"[0.8884, 0.2263, -0.2525, -0.6927, -0.1521]"
2021-01-07 10:23:50,"[-1.4847, -0.4657, 0.6167, 1.0165, 0.18]"
2021-01-07 10:24:29,"[0.5679, 0.4518, 0.5488, -0.3131, -1.0421]"
2021-01-07 10:30:27,"[0.3496, 0.2857, 0.3639, -0.2449, -0.6685]"
2021-01-07 11:48:06,"[-0.1518, -0.1393, -0.0809, 0.1792, 0.068]"
2021-01-07 12:49:15,"[-0.7535, -1.2007, -0.5361, 0.4767, 1.733]"
2021-01-07 12:56:10,"[-0.7005, -0.7111, 0.205, 0.5173, 0.5054]"
2021-01-07 15:32:27,"[0.3527, -0.1947, -0.2237, -0.2192, 0.2196]"
2021-01-07 15:33:02,"[-0.8396, -1.2153, -0.4235, 0.6426, 1.4227]"
2021-01-07 18:49:47,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2021-01-07 19:16:31,"[-1.6574, -1.306, -0.1662, 1.1997, 1.4143]"
2021-01-07 19:27:44,"[1.6417, 1.7698, 1.1455, -1.0519, -2.7664]"
2021-01-07 19:30:56,"[-0.6393, -1.2499, -0.2928, 0.4627, 1.3841]"
2021-01-07 20:25:36,"[-1.0647, -0.9595, -0.1327, 0.7656, 0.9648]"
2021-01-07 20:27:22,"[0.311, 0.833, 1.0098, -0.2791, -1.5169]"
2021-01-07 22:27:28,"[-0.0403, 0.5967, 0.6913, 0.0875, -1.2319]"
2021-01-07 22:30:35,"[-0.9441, -0.7888, -0.1384, 0.7279, 0.8006]"
2021-01-07 22:33:14,"[-0.1658, -0.5903, -0.1371, 0.1382, 0.5628]"
2021-01-08 01:35:53,"[-1.8911, -1.2371, -0.2695, 1.2224, 1.6461]"
2021-01-08 02:15:39,"[-0.4506, -0.4923, -0.0489, 0.4552, 0.3389]"
2021-01-08 15:36:52,"[0.3632, 0.0649, 0.1164, -0.1575, -0.4155]"
2021-01-08 23:37:09,"[0.4309, 1.0702, 1.3073, -0.5151, -1.8356]"
2021-01-09 06:25:30,"[0.241, -0.4865, -0.4131, -0.0028, 0.5447]"
2021-01-09 10:50:47,"[-1.5816, -0.4679, 0.5471, 1.0027, 0.2449]"
2021-01-09 12:19:13,"[1.0785, 0.4524, 0.5169, -0.4968, -1.1751]"
2021-01-09 17:10:44,"[-1.9048, -2.1172, -1.0501, 1.2029, 3.2025]"
2021-01-09 17:28:51,"[1.6621, 0.9611, 0.283, -1.1092, -1.2869]"
2021-01-09 18:26:33,"[-2.3243, -2.073, -0.4186, 1.6065, 2.4823]"
2021-01-09 18:35:29,"[-0.3787, -0.147, 0.2541, 0.4496, -0.1608]"
2021-01-09 18:37:09,"[0.0472, -0.4551, -0.3237, 0.2437, 0.3399]"
2021-01-09 18:39:42,"[0.4087, -0.2545, -0.1584, -0.1504, 0.0315]"
2021-01-09 18:43:32,"[-2.7333, -2.1886, -0.4053, 1.9737, 2.5393]"
2021-01-09 18:44:47,"[-1.2012, -0.9567, 0.1306, 0.9083, 0.7387]"
2021-01-09 18:47:06,"[-1.3799, -0.7271, 0.5723, 0.8984, 0.3607]"
2021-01-09 18:56:53,"[-0.2452, 0.2339, 0.5009, -0.0283, -0.5476]"
2021-01-09 18:59:40,"[-0.4053, 0.569, 1.2937, 0.2071, -1.3151]"
2021-01-09 19:00:52,"[-0.26, -0.9526, -0.0713, 0.2353, 0.91]"
2021-01-09 20:44:06,"[-0.1337, -0.5792, -0.1339, 0.1224, 0.5512]"
2021-01-09 21:21:58,"[-0.1306, -0.6383, -0.0267, 0.2501, 0.4301]"
2021-01-09 23:05:48,"[0.3686, 0.2987, 0.336, -0.2071, -0.747]"
2021-01-09 23:07:51,"[0.6213, -0.1578, -0.1178, -0.252, -0.1413]"
2021-01-10 04:25:00,"[-0.066, -0.434, 0.0279, 0.1568, 0.2648]"
2021-01-10 04:41:27,"[0.0387, 0.8427, 0.773, -0.0208, -1.3404]"
2021-01-11 05:46:40,"[0.0137, -0.5867, -0.4076, 0.0048, 0.7881]"
2021-01-11 17:50:04,"[1.3418, 0.5983, -0.0888, -0.7049, -0.9068]"
2021-01-11 17:53:16,"[-1.2887, -1.3943, -0.5427, 0.8864, 1.8641]"
2021-01-11 17:54:40,"[-0.307, 0.18, 0.6113, 0.1865, -0.662]"
2021-01-11 19:41:29,"[-0.883, -0.9963, 0.0097, 0.763, 0.8931]"
2021-01-11 19:51:17,"[-1.4354, -1.1949, -0.3759, 0.7971, 1.5877]"
2021-01-11 22:35:37,"[-0.3462, -0.6865, 0.0037, 0.2909, 0.606]"
2021-01-11 22:49:05,"[-0.0088, 0.0263, -0.4499, -0.246, 0.6439]"
2021-01-12 02:46:41,"[-1.3383, -1.2178, 0.0623, 1.0185, 1.1613]"
2021-01-12 10:59:34,"[-1.1349, -1.6028, -0.5114, 0.6049, 2.1338]"
2021-01-12 11:24:55,"[-0.3407, -0.5753, -0.0747, 0.3776, 0.5062]"
2021-01-12 11:30:39,"[-0.1052, -0.4607, 0.063, 0.2037, 0.2976]"
2021-01-12 11:55:35,"[0.2488, -0.2363, 0.1818, 0.0401, -0.0086]"
2021-01-12 20:10:00,"[-0.6402, 0.2232, 0.9042, 0.3212, -0.6822]"
2021-01-12 20:19:20,"[-1.0951, -1.1434, -0.267, 0.7975, 1.2277]"
2021-01-12 21:06:03,"[0.155, -0.0466, 0.424, 0.0019, -0.4443]"
2021-01-12 23:02:33,"[-0.6573, -1.1965, -0.4646, 0.4433, 1.5529]"
2021-01-13 00:23:56,"[1.2767, -0.165, -0.6392, -0.7039, 0.21]"
2021-01-13 00:26:12,"[2.2176, 0.49, -0.3189, -1.019, -0.9172]"
2021-01-13 01:30:00,"[-0.4792, -0.6634, -0.0343, 0.5811, 0.3306]"
2021-01-13 02:52:38,"[-1.0838, 0.1381, 1.0853, 0.75, -0.7322]"
2021-01-13 08:04:02,"[1.5266, 0.2881, -0.2995, -0.7472, -0.5423]"
2021-01-13 09:25:42,"[1.4428, 0.2947, -0.1448, -0.5926, -0.6664]"
2021-01-13 14:48:38,"[-1.3386, -1.465, -0.1268, 0.9812, 1.4944]"
2021-01-13 19:06:00,"[0.4933, 1.046, 0.5674, -0.3424, -1.5526]"
2021-01-13 20:47:34,"[-0.3534, -0.4568, 0.1128, 0.2291, 0.3449]"
2021-01-13 20:53:57,"[-0.6264, -0.5176, -0.0268, 0.4915, 0.3709]"
2021-01-13 21:20:05,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2021-01-13 21:25:02,"[-0.3874, -0.1306, 0.6484, 0.187, -0.2563]"
2021-01-13 21:43:54,"[-0.7902, -1.2224, -0.6281, 0.4678, 1.6616]"
2021-01-13 21:47:02,"[-0.7397, -1.1992, -0.9746, 0.7304, 1.8483]"
2021-01-13 22:07:08,"[-2.3756, -2.0853, 0.0053, 1.9392, 1.9588]"
2021-01-14 05:03:35,"[-0.9608, -1.1929, -0.2339, 0.8279, 1.1865]"
2021-01-14 20:40:40,"[-0.6063, 0.2804, 0.5374, 0.251, -0.3973]"
2021-01-15 05:17:06,"[-0.2946, -0.6323, 0.1406, 0.339, 0.455]"
2021-01-15 05:21:33,"[-1.643, -1.5681, 0.0515, 1.3527, 1.3071]"
2021-01-15 05:41:21,"[0.2368, 0.6608, 0.6307, -0.0972, -1.3106]"
2021-01-15 05:47:34,"[-1.7502, -1.0518, 0.0894, 1.1696, 1.2183]"
2021-01-15 05:53:28,"[-0.402, 0.1292, 0.6979, 0.2301, -0.6008]"
2021-01-15 06:06:26,"[-0.6891, -0.8353, -0.173, 0.4778, 0.8433]"
2021-01-15 06:44:22,"[-1.3847, -1.6871, -0.4026, 0.8634, 2.1636]"
2021-01-15 07:12:06,"[-1.215, -0.6997, 0.1929, 0.8733, 0.6086]"
2021-01-15 08:18:10,"[-1.0702, -1.1533, 0.0907, 0.8547, 0.9232]"
2021-01-15 08:23:28,"[0.6293, -0.2294, -0.3044, -0.2607, 0.1629]"
2021-01-15 09:24:47,"[0.3187, -0.4007, -0.3833, -0.1025, 0.3888]"
2021-01-15 22:01:57,"[0.7432, 0.1528, 0.0431, -0.3885, -0.5333]"
2021-01-15 22:07:36,"[-0.8101, -1.7381, -0.6746, 0.4486, 2.2067]"
2021-01-16 01:20:44,"[0.8934, 1.2443, 0.8562, -0.7393, -1.8196]"
2021-01-16 01:28:33,"[-1.5758, -1.4246, 0.2078, 1.2652, 1.0978]"
2021-01-16 01:29:50,"[-1.7669, -2.0455, -0.5587, 1.1457, 2.6147]"
2021-01-16 01:31:57,"[0.6164, -0.0909, -0.2504, -0.2478, -0.0172]"
2021-01-16 22:55:49,"[-0.1873, -0.5913, -0.2412, 0.1993, 0.6718]"
2021-01-17 21:22:05,"[-2.2511, -2.1643, 0.1974, 1.7877, 1.8874]"
2021-01-18 01:23:50,"[-0.3262, -1.1848, -0.5111, 0.3303, 1.3876]"
2021-01-18 01:27:46,"[-1.8616, -1.3778, 0.5827, 1.1383, 1.1437]"
2021-01-18 01:45:10,"[-0.4674, -0.46, 0.0543, 0.3034, 0.414]"
2021-01-18 04:01:09,"[-0.5197, -0.5354, -0.0967, 0.4358, 0.4482]"
2021-01-18 05:52:28,"[0.619, 0.8481, 0.0921, -0.5138, -0.96]"
2021-01-18 06:13:53,"[-1.747, -1.6194, -0.783, 1.1647, 2.5522]"
2021-01-18 06:34:00,"[-2.3243, -2.1263, -0.2127, 1.7317, 2.3789]"
2021-01-18 06:37:21,"[0.2163, -0.1357, -0.5613, -0.1405, 0.4111]"
2021-01-18 08:56:36,"[-0.197, 0.0139, 0.2533, 0.2573, -0.2728]"
2021-01-18 08:59:02,"[0.7425, 1.0649, 0.8337, -0.5642, -1.6345]"
2021-01-20 23:56:44,"[-0.2029, -1.2905, -0.9539, 0.0495, 2.0101]"
2021-01-21 18:53:15,"[0.1474, -0.5855, -0.4214, 0.0564, 0.6529]"
2021-01-21 21:00:16,"[0.2584, 0.7829, 0.8673, -0.1274, -1.4429]"
2021-01-21 23:01:34,"[-0.2669, -0.3202, 0.0978, 0.2914, 0.0318]"
2021-01-21 23:08:35,"[-0.4114, -1.0005, -0.6931, 0.2699, 1.6553]"
2021-01-21 23:08:47,"[-0.3518, -0.3767, 0.1242, 0.2872, 0.1886]"
2021-01-22 00:29:20,"[-2.2347, -0.6871, 1.326, 1.704, -0.0801]"
2021-01-22 18:44:17,"[0.0082, -0.4693, -0.0662, 0.2209, 0.2926]"
2021-01-22 20:03:58,"[-1.4665, 0.0957, 1.0242, 0.9044, -0.5107]"
2021-01-22 23:17:20,"[-0.7226, -0.8017, -0.8585, 0.4781, 1.4455]"
2021-01-23 01:48:43,"[0.2435, 0.2066, -0.1308, -0.2656, -0.1004]"
2021-01-23 15:27:54,"[0.3824, 0.0447, 0.1399, -0.0475, -0.4372]"
2021-01-23 22:33:03,"[-0.3674, -0.4135, -0.4629, 0.3114, 0.6476]"
2021-01-24 05:23:32,"[-0.0408, -0.6343, 0.0163, 0.1423, 0.4396]"
2021-01-24 18:23:30,"[-0.6656, -0.8304, -0.1185, 0.5254, 0.7769]"
2021-01-24 19:46:26,"[0.9766, 0.4664, -0.0972, -0.596, -0.5871]"
2021-01-24 19:48:39,"[0.2398, -0.1381, 0.1455, 0.0432, -0.1451]"
2021-01-24 20:26:08,"[0.1417, -0.033, 0.0307, 0.0341, -0.2756]"
2021-01-25 03:40:45,"[2.1815, 1.1002, 0.1141, -1.2591, -1.6041]"
2021-01-25 04:45:36,"[-0.2872, -0.2563, -0.142, 0.1834, 0.3349]"
2021-01-25 04:49:45,"[1.0806, 0.8674, 0.6654, -0.6064, -1.6555]"
2021-01-25 04:53:17,"[-0.0236, 0.0434, 0.2028, 0.0273, -0.2871]"
2021-01-25 04:54:31,"[-0.5709, -0.6005, 0.0953, 0.4414, 0.3763]"
2021-01-25 05:02:58,"[-0.3281, -0.7193, -0.2474, 0.2488, 0.737]"
2021-01-25 05:23:24,"[-0.3444, -0.2781, 0.0679, 0.4182, 0.0527]"
2021-01-25 09:46:04,"[-1.1209, -1.0183, 0.0608, 0.8775, 1.0384]"
2021-01-25 10:19:43,"[0.387, 1.0853, 0.8895, -0.2637, -1.7625]"
2021-01-25 11:19:07,"[-1.1312, -1.2347, -0.9372, 0.7127, 1.9908]"
2021-01-25 11:28:07,"[-0.0146, 0.0325, 0.3747, 0.1337, -0.4345]"
2021-01-25 11:36:06,"[-0.1349, 0.6469, 0.8511, 0.1993, -1.3397]"
2021-01-26 10:37:01,"[0.0105, -0.3205, 0.1657, 0.2326, -0.0381]"
2021-01-26 10:47:15,"[2.1695, 1.4078, 0.4177, -1.221, -2.1151]"
2021-01-26 11:25:23,"[-1.7378, -0.494, 1.1104, 0.8137, 0.063]"
2021-01-26 11:28:08,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2021-01-26 11:32:55,"[-0.9291, -1.1911, -0.3483, 0.7684, 1.2868]"
2021-01-26 12:14:43,"[0.1324, -0.3456, 0.013, 0.0945, 0.1506]"
2021-01-26 20:21:33,"[0.3135, -0.4365, -0.1334, -0.1262, 0.2958]"
2021-01-26 20:59:43,"[0.4367, -0.0067, -0.1244, -0.1053, -0.2415]"
2021-01-26 21:08:02,"[0.3326, -0.4153, -0.2838, -0.0866, 0.328]"
2021-01-26 21:09:45,"[0.2161, -0.3527, 0.0942, 0.1127, 0.0174]"
2021-01-26 22:59:59,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2021-01-26 23:21:27,"[-0.2284, -0.4134, -0.1991, 0.077, 0.5436]"
2021-01-28 01:57:30,"[0.2589, -0.4394, -0.5588, -0.1412, 0.5768]"
2021-01-28 02:33:13,"[-0.5131, -0.7184, -0.0598, 0.4679, 0.7753]"
2021-01-28 02:34:17,"[-0.7179, -0.4551, 0.2233, 0.3753, 0.2283]"
2021-01-28 02:35:55,"[-0.7894, -1.0959, -1.1168, 0.5106, 1.9694]"
2021-01-28 02:41:43,"[0.0839, -0.4478, -0.6697, -0.0324, 0.674]"
2021-01-28 02:54:31,"[-0.2032, -0.4993, -0.1062, 0.1751, 0.3842]"
2021-01-28 05:44:12,"[0.3347, -0.303, -0.0239, -0.0184, 0.1451]"
2021-01-28 05:47:20,"[-0.0057, -0.5637, -0.2536, 0.1847, 0.4668]"
2021-01-28 06:39:54,"[-1.4641, -1.0004, -0.0819, 0.944, 1.0876]"
2021-01-28 06:45:02,"[1.6437, 1.539, 0.5559, -1.0526, -2.1995]"
2021-01-28 06:46:12,"[0.2481, 0.2633, 0.2938, -0.0994, -0.6615]"
2021-01-28 06:48:11,"[0.4192, -0.336, -0.0388, -0.1333, 0.0758]"
2021-01-28 06:57:08,"[-0.1534, -0.5469, -0.0288, 0.2565, 0.485]"
2021-01-28 07:01:45,"[-0.3965, 0.0682, 0.2257, 0.1246, -0.0285]"
2021-01-28 07:03:03,"[-0.8686, -1.0078, -0.2455, 0.608, 1.1422]"
2021-01-28 07:03:50,"[-0.7219, -0.8103, -0.0405, 0.5033, 0.7389]"
2021-01-28 07:58:03,"[-1.2585, -1.121, -0.2509, 0.9291, 1.3409]"
2021-01-28 11:54:19,"[-2.072, -1.9475, -0.797, 1.3291, 2.8134]"
2021-01-28 12:02:38,"[-0.2173, -0.6071, 0.0215, 0.3157, 0.4442]"
2021-01-28 12:20:06,"[0.0265, -0.4185, 0.098, 0.0527, 0.1745]"
2021-01-28 18:43:02,"[1.1576, 1.4096, 0.8147, -0.6796, -2.1406]"
2021-01-28 18:43:59,"[0.7925, -0.4418, -0.6492, -0.455, 0.6193]"
2021-01-28 19:06:40,"[-0.0631, -1.0237, -0.6827, 0.1436, 1.2297]"
2021-01-28 19:12:30,"[-1.2889, -0.6156, -0.1507, 0.9564, 0.7918]"
2021-01-28 19:49:28,"[-0.0179, -0.5755, -0.1359, 0.0953, 0.4769]"
2021-01-28 20:34:26,"[2.4875, 0.9725, 0.2646, -1.1861, -1.8469]"
2021-01-28 20:39:53,"[2.9869, 1.4053, -0.0076, -1.7421, -2.0317]"
2021-01-28 20:48:32,"[-0.1498, 0.3218, 0.416, -0.016, -0.5742]"
2021-01-28 20:50:52,"[-2.006, -1.6055, 0.0943, 1.4248, 1.7157]"
2021-01-28 20:51:33,"[0.3821, -0.342, -0.1808, -0.1599, 0.2612]"
2021-01-28 21:31:03,"[-1.8621, -1.7438, -0.4633, 1.2127, 2.2118]"
2021-01-28 22:31:06,"[-0.309, -0.5322, 0.0519, 0.2515, 0.4354]"
2021-01-28 22:33:33,"[1.5165, 0.9178, 0.425, -0.9039, -1.4497]"
2021-01-28 22:47:23,"[-0.0029, -0.4022, 0.1335, 0.1785, 0.2333]"
2021-01-28 23:29:19,"[-1.4755, -1.0916, 0.0329, 1.1542, 1.0714]"
2021-01-28 23:49:54,"[-0.2053, -0.7619, -0.1103, 0.3789, 0.5197]"
